rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
29039,0.7822153248827843,0.013698593328579246,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.01,0.0,1.0,0.1,False,0.9
29040,0.7821758605668733,0.014022843878375565,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,5,0.05,1.0,0.5,0.1,False,0.9
29041,0.7821758605668733,0.014022843878375565,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,5,0.05,1.0,0.5,0.1,False,0.7
29042,0.7821294223920402,0.01927876669516325,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,30,0.01,0.1,0.1,0.1,False,0.9
29043,0.7821143327185582,0.01728311252789125,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,1.0,1.0,0.1,False,0.9
29044,0.7821143327185582,0.01728311252789125,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,1.0,1.0,0.1,False,0.7
29045,0.7821051096869007,0.0192783948474193,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,5,0.05,0.0,0.0,0.2,False,0.7
29046,0.7820758261933318,0.02632249764232055,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,2000,5,0.05,0.0,0.0,0.1,True,0.9
29047,0.7820758261933318,0.02632249764232055,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,2000,5,0.05,0.0,0.0,0.1,True,0.7
29048,0.7820671971297838,0.015431814361622125,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,2000,5,0.01,1.0,0.5,0.1,False,0.9
29049,0.7820671971297838,0.015431814361622125,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,2000,5,0.01,1.0,0.5,0.1,False,0.7
29050,0.7820628740088631,0.025345262942512298,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,20,0.01,0.0,0.0,0.1,False,0.9
29051,0.7820628740088631,0.025345262942512298,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,0.0,0.0,0.1,False,0.7
29052,0.7820608768393305,0.014428516691257106,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,10,0.01,0.0,0.5,0.1,False,0.7
29053,0.7820608768393305,0.014428516691257106,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,10,0.01,0.0,0.5,0.1,False,0.9
29054,0.7820496843169964,0.01642186648778,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,10,0.01,1.0,1.0,0.1,False,0.9
29055,0.7820496843169964,0.01642186648778,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,10,0.01,1.0,1.0,0.1,False,0.7
29056,0.7820211481389349,0.01849400298904511,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,20,0.01,1.0,0.5,0.1,False,0.9
29057,0.7820211481389349,0.01849400298904511,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,1.0,0.5,0.1,False,0.7
29058,0.7820156013510621,0.019536215495485423,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,31,2000,10,0.01,0.0,0.0,0.2,False,0.9
29059,0.7819787626992185,0.01806675579782824,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,20,0.01,0.0,0.1,0.1,False,0.7
29060,0.7819787626992185,0.01806675579782824,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,20,0.01,0.0,0.1,0.1,False,0.9
29061,0.7819703584846043,0.019694200943598347,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,63,1000,10,0.01,0.0,0.0,0.2,False,0.7
29062,0.7819703584846043,0.019694200943598347,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,63,1000,10,0.01,0.0,0.0,0.2,False,0.9
29063,0.7819671937859113,0.025544377233521806,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,2000,20,0.01,0.1,0.1,0.1,False,0.7
29064,0.7819671937859113,0.025544377233521806,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,2000,20,0.01,0.1,0.1,0.1,False,0.9
29065,0.7819300310830526,0.01896130756824675,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,0.0,0.0,0.1,False,0.9
29066,0.7819300310830526,0.01896130756824675,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,0.0,0.0,0.1,False,0.7
29067,0.7819281254901579,0.02069490927441866,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,2000,30,0.05,0.1,0.0,0.2,False,0.7
29068,0.7819281254901579,0.02069490927441866,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,2000,30,0.05,0.1,0.0,0.2,False,0.9
29069,0.7819272636624967,0.01473514210044237,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,2000,10,0.01,1.0,1.0,0.1,False,0.9
29070,0.7819272636624967,0.01473514210044237,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,2000,10,0.01,1.0,1.0,0.1,False,0.7
29071,0.7818896832619437,0.015745702670245255,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.01,0.0,0.5,0.1,False,0.9
29072,0.7818896832619437,0.015745702670245255,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,30,0.01,0.0,0.5,0.1,False,0.7
29073,0.7818324776221284,0.02395226585291923,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,2000,20,0.01,0.0,0.0,0.1,False,0.9
29074,0.781782777371363,0.022065941042838627,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,2000,20,0.01,1.0,0.0,0.1,False,0.9
29075,0.781782777371363,0.022065941042838627,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,2000,20,0.01,1.0,0.0,0.1,False,0.7
29076,0.7817534548863136,0.01712304483287726,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,20,0.05,0.0,0.5,0.1,False,0.9
29077,0.7817534548863136,0.01712304483287726,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,20,0.05,0.0,0.5,0.1,False,0.7
29078,0.7817334775499327,0.02045866156090648,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,2000,30,0.05,0.1,0.0,0.2,False,0.9
29079,0.7817334775499327,0.02045866156090648,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,2000,30,0.05,0.1,0.0,0.2,False,0.7
29080,0.7817045355867493,0.018128890283727057,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,20,0.01,0.1,0.0,0.1,False,0.7
29081,0.7817039846612402,0.022771853247800667,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,20,0.05,0.1,0.0,0.1,False,0.9
29082,0.7817039846612402,0.022771853247800667,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,20,0.05,0.1,0.0,0.1,False,0.7
29083,0.7816940300347744,0.022604350908633247,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,20,0.01,0.1,0.0,0.1,False,0.9
29084,0.7816940300347744,0.022604350908633247,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,0.1,0.0,0.1,False,0.7
29085,0.7816919913361134,0.020084415709652425,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,20,0.01,0.1,0.0,0.1,False,0.7
29086,0.7816919913361134,0.020084415709652425,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,20,0.01,0.1,0.0,0.1,False,0.9
29087,0.7816577157986004,0.016072809997035083,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.01,1.0,1.0,0.1,False,0.9
29088,0.7816577157986004,0.016072809997035083,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,30,0.01,1.0,1.0,0.1,False,0.7
29089,0.7816473788688052,0.013168996787177754,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,5,0.01,1.0,1.0,0.1,False,0.7
29090,0.7816473788688052,0.013168996787177754,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,5,0.01,1.0,1.0,0.1,False,0.9
29091,0.7816456296171672,0.017691873973983075,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,20,0.01,0.0,1.0,0.1,False,0.9
29092,0.7816456296171672,0.017691873973983075,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,20,0.01,0.0,1.0,0.1,False,0.7
29093,0.7816056549479733,0.026737252655842727,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,1000,30,0.05,0.0,0.0,0.2,False,0.7
29094,0.7816056549479733,0.026737252655842727,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,1000,30,0.05,0.0,0.0,0.2,False,0.9
29095,0.7816047965828801,0.01864829705025813,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.05,1.0,0.1,0.2,False,0.9
29096,0.7816047965828801,0.01864829705025813,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,30,0.05,1.0,0.1,0.2,False,0.7
29097,0.7816044792676795,0.017100095969305857,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,2000,20,0.01,1.0,1.0,0.1,False,0.9
29098,0.7816044792676795,0.017100095969305857,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,2000,20,0.01,1.0,1.0,0.1,False,0.7
29099,0.7815962308605445,0.022066390240207116,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,1.0,0.1,0.1,False,0.7
29100,0.7815962308605445,0.022066390240207116,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,20,0.01,1.0,0.1,0.1,False,0.9
29101,0.7815953536794317,0.021817518765090547,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,1000,10,0.01,0.0,0.0,0.2,False,0.7
29102,0.7815953536794317,0.021817518765090547,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,1000,10,0.01,0.0,0.0,0.2,False,0.9
29103,0.7815941870182108,0.02266145403698663,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,2000,20,0.01,1.0,0.0,0.1,False,0.9
29104,0.7815941870182108,0.02266145403698663,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,1.0,0.0,0.1,False,0.7
29105,0.7815692800986596,0.017328061301691785,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,2000,5,0.05,0.0,0.0,0.2,False,0.9
29106,0.7815684942375893,0.017222114260581938,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,30,0.01,1.0,0.5,0.1,False,0.7
29107,0.7815684942375893,0.017222114260581938,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,30,0.01,1.0,0.5,0.1,False,0.9
29108,0.7815589987158982,0.02151384194316548,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,20,0.01,0.0,0.0,0.1,False,0.7
29109,0.7815567306712659,0.01845425092779314,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,30,0.05,0.0,0.5,0.2,False,0.7
29110,0.7815567306712659,0.01845425092779314,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,30,0.05,0.0,0.5,0.2,False,0.9
29111,0.781553853715699,0.022473922972537863,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,2000,20,0.01,0.1,0.5,0.1,False,0.7
29112,0.7815516206867879,0.021636779348439068,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,2000,20,0.01,1.0,0.1,0.1,False,0.7
29113,0.7815408342940312,0.02063454891610805,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,10,0.01,0.1,0.5,0.1,False,0.7
29114,0.7815408342940312,0.02063454891610805,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,10,0.01,0.1,0.5,0.1,False,0.9
29115,0.781525132903975,0.012265195175797945,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,2000,5,0.05,0.1,1.0,0.1,False,0.7
29116,0.781525132903975,0.012265195175797945,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,2000,5,0.05,0.1,1.0,0.1,False,0.9
