rank,mean_auroc,std_auroc,params,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha
38370,0.6871164874336548,0.04064782503380746,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",500,20,4,0.9,0.01,5.0,entropy,balanced,0.0001
38371,0.687091740185587,0.03988641267800748,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,5,4,0.9,0.01,5.0,gini,balanced,0.001
38372,0.6870719438960464,0.04302495712578262,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,5,8,,0.01,5.0,gini,balanced_subsample,0.0001
38373,0.6870719438960464,0.04302495712578262,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,2,8,,0.01,5.0,gini,balanced_subsample,0.0001
38374,0.6870719438960464,0.04302495712578262,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,10,8,,0.01,5.0,gini,balanced_subsample,0.0001
38375,0.6870633042782641,0.03977484690919589,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,20,4,0.9,0.01,5.0,entropy,balanced_subsample,0.001
38376,0.6870576540787477,0.04348920363041941,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,5,8,,0.01,5.0,entropy,balanced_subsample,0.001
38377,0.6870576540787477,0.04348920363041941,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,10,8,,0.01,5.0,entropy,balanced_subsample,0.001
38378,0.6870576540787477,0.04348920363041941,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,2,8,,0.01,5.0,entropy,balanced_subsample,0.001
38379,0.6870383169395661,0.04287581874980783,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,8,0.9,0.01,5.0,gini,balanced,0.0
38380,0.6870322641847957,0.040341600159262817,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,10,8,0.7,0.01,5.0,gini,balanced,0.001
38381,0.6870322641847957,0.040341600159262817,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,2,8,0.7,0.01,5.0,gini,balanced,0.001
38382,0.6870322641847957,0.040341600159262817,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,5,8,0.7,0.01,5.0,gini,balanced,0.001
38383,0.6870314923964049,0.0428317909227342,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,10,1,,0.01,5.0,gini,balanced_subsample,0.001
38384,0.6870250501907617,0.0343911573552875,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,4,0.7,0.01,5.0,entropy,balanced,0.0
38385,0.6870250501907617,0.0343911573552875,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,4,0.7,0.01,5.0,entropy,balanced,0.0
38386,0.6870166624872194,0.039762409522057764,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,20,4,0.9,0.01,5.0,entropy,balanced_subsample,0.0
38387,0.6870166624872194,0.039762409522057764,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,20,4,0.9,0.01,5.0,entropy,balanced_subsample,0.0001
38388,0.6869930534197476,0.04312131865789879,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,2,0.7,0.01,5.0,gini,balanced,0.0001
38389,0.6869930534197476,0.04312131865789879,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,2,0.7,0.01,5.0,gini,balanced,0.0
38390,0.6869920206432697,0.042812136017543474,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,8,0.9,0.01,5.0,gini,balanced,0.0001
38391,0.6869841216610579,0.03932184619944323,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,8,0.7,0.01,5.0,gini,balanced,0.0
38392,0.6869841216610579,0.03932184619944323,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,10,8,0.7,0.01,5.0,gini,balanced,0.0
38393,0.6869841216610579,0.03932184619944323,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,8,0.7,0.01,5.0,gini,balanced,0.0
38394,0.686982751951591,0.03810592936950824,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,5,4,0.7,0.01,5.0,gini,balanced,0.0
38395,0.686982751951591,0.03810592936950824,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,4,0.7,0.01,5.0,gini,balanced,0.0
38396,0.6869814063580528,0.038077373658941545,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,2,4,0.7,0.01,5.0,gini,balanced,0.001
38397,0.6869814063580528,0.038077373658941545,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,5,4,0.7,0.01,5.0,gini,balanced,0.001
38398,0.6869365732399771,0.03796278658122996,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,4,0.7,0.01,5.0,gini,balanced,0.0001
38399,0.6869365732399771,0.03796278658122996,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,5,4,0.7,0.01,5.0,gini,balanced,0.0001
38400,0.6869337168704972,0.0430083117579254,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,2,8,,0.01,5.0,gini,balanced_subsample,0.0
38401,0.6869337168704972,0.0430083117579254,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,10,8,,0.01,5.0,gini,balanced_subsample,0.0
38402,0.6869337168704972,0.0430083117579254,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,5,8,,0.01,5.0,gini,balanced_subsample,0.0
38403,0.6869324430350904,0.034340233403540074,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,4,0.7,0.01,5.0,entropy,balanced,0.0001
38404,0.6869308879129845,0.04270058017813698,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,20,4,,0.01,5.0,gini,balanced_subsample,0.0001
38405,0.6869308879129845,0.04270058017813698,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,20,4,,0.01,5.0,gini,balanced_subsample,0.0
38406,0.6868998366300427,0.04031178506633381,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,10,2,,0.01,5.0,gini,balanced_subsample,0.0
38407,0.6868889191912678,0.042648689688485224,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",500,20,2,,0.01,5.0,gini,balanced,0.0001
38408,0.6868889191912678,0.042648689688485224,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",500,20,2,,0.01,5.0,gini,balanced,0.0
38409,0.686887718783701,0.04433043062684071,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,20,2,0.9,0.01,5.0,gini,balanced_subsample,0.001
38410,0.6868872184166868,0.0401948749486579,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,20,2,,0.01,5.0,entropy,balanced_subsample,0.001
38411,0.6868872184166868,0.0401948749486579,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,20,2,,0.01,5.0,entropy,balanced_subsample,0.0
38412,0.6868872184166868,0.0401948749486579,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,20,2,,0.01,5.0,entropy,balanced_subsample,0.0001
38413,0.6868870850999093,0.03977866437711586,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,2,,0.01,5.0,entropy,balanced,0.001
38414,0.6868870850999093,0.03977866437711586,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,2,,0.01,5.0,entropy,balanced,0.0
38415,0.6868846736735612,0.04043662252055833,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,1,0.7,0.01,5.0,entropy,balanced,0.001
38416,0.6868846736735612,0.04043662252055833,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,20,1,0.7,0.01,5.0,entropy,balanced,0.0001
38417,0.6868846736735612,0.04043662252055833,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,1,0.7,0.01,5.0,entropy,balanced,0.0
38418,0.6868478836653042,0.047060810167243665,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,20,8,0.9,0.01,5.0,gini,balanced_subsample,0.001
38419,0.6868410176158068,0.0441517711101298,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,20,2,0.9,0.01,5.0,gini,balanced_subsample,0.0001
38420,0.6868410176158068,0.0441517711101298,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,20,2,0.9,0.01,5.0,gini,balanced_subsample,0.0
38421,0.686828299298242,0.03663524352906576,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,2,,0.01,5.0,entropy,balanced,0.0001
38422,0.6868280859512544,0.036669279632203684,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,2,,0.01,5.0,entropy,balanced,0.0
38423,0.6868279432150711,0.034733221429081515,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,10,1,,0.01,5.0,entropy,balanced_subsample,0.001
38424,0.6868279432150711,0.034733221429081515,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,10,1,,0.01,5.0,entropy,balanced_subsample,0.0001
38425,0.6867550765567075,0.046972706922182667,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,20,8,0.9,0.01,5.0,gini,balanced_subsample,0.0001
38426,0.6867550765567075,0.046972706922182667,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,20,8,0.9,0.01,5.0,gini,balanced_subsample,0.0
38427,0.6867500995217595,0.042357749902203694,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",500,10,1,,0.01,5.0,gini,balanced,0.0
38428,0.6867500995217595,0.042357749902203694,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",500,10,1,,0.01,5.0,gini,balanced,0.0001
38429,0.6867014816718562,0.03620766245777945,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,5,8,0.7,0.01,5.0,entropy,balanced_subsample,0.0
38430,0.6867014816718562,0.03620766245777945,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",500,10,8,0.7,0.01,5.0,entropy,balanced_subsample,0.0
38431,0.6867012683248687,0.03622853820712374,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,10,8,0.7,0.01,5.0,entropy,balanced_subsample,0.0001
38432,0.6867012683248687,0.03622853820712374,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,5,8,0.7,0.01,5.0,entropy,balanced_subsample,0.0001
38433,0.6867012683248687,0.03622853820712374,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",500,2,8,0.7,0.01,5.0,entropy,balanced_subsample,0.0001
38434,0.6866620550883433,0.0411565180493877,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0}",1000,10,1,,0.01,5.0,gini,balanced_subsample,0.0
38435,0.6866547464565393,0.03458663822814033,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,5,4,0.7,0.01,5.0,entropy,balanced,0.001
38436,0.6866547464565393,0.03458663822814033,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,2,4,0.7,0.01,5.0,entropy,balanced,0.001
38437,0.686653540492468,0.041573420554303034,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,5,4,,0.01,5.0,gini,balanced_subsample,0.001
38438,0.6866212732249977,0.04216132615982096,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,20,2,0.9,0.01,5.0,gini,balanced,0.001
38439,0.686615758792047,0.04109026846771101,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,10,1,,0.01,5.0,gini,balanced_subsample,0.0001
38440,0.6866079046452955,0.03987389458772817,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0001}",1000,20,1,,0.01,5.0,entropy,balanced_subsample,0.0001
38441,0.6866079046452955,0.03987389458772817,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,20,1,,0.01,5.0,entropy,balanced_subsample,0.001
38442,0.6865640703235485,0.04300151567577684,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,5,1,,0.01,5.0,gini,balanced_subsample,0.001
38443,0.6865637166228922,0.04303699826943691,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",500,10,1,,0.01,5.0,gini,balanced,0.001
38444,0.6865614023285838,0.03643084894378575,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,2,8,0.7,0.01,5.0,entropy,balanced_subsample,0.001
38445,0.6865614023285838,0.03643084894378575,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,10,8,0.7,0.01,5.0,entropy,balanced_subsample,0.001
38446,0.6865614023285838,0.03643084894378575,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,5,8,0.7,0.01,5.0,entropy,balanced_subsample,0.001
38447,0.6865496026209011,0.03656034296043812,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.001}",1000,2,2,,0.01,5.0,entropy,balanced,0.001
38448,0.6865454104114511,0.0403504698184478,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",500,20,1,,0.01,5.0,gini,balanced,0.0001
38449,0.686529085504003,0.041995489028915,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,20,2,0.9,0.01,5.0,gini,balanced,0.0
38450,0.6865256075651246,0.041326260258921686,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': 0.9, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",1000,20,2,0.9,0.01,5.0,gini,balanced_subsample,0.001
38451,0.686522894532879,0.04402552446919946,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",1000,2,2,0.7,0.01,5.0,gini,balanced,0.0
38452,0.686522894532879,0.04402552446919946,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0001}",1000,2,2,0.7,0.01,5.0,gini,balanced,0.0001
38453,0.686512707119563,0.0428438518571682,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001}",500,20,4,,0.01,5.0,gini,balanced_subsample,0.001
