rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
25011,0.6962116915626377,0.1120814852797082,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,10,0.05,1.0,0.5,0.6,False,0.9
25012,0.6962116915626377,0.1120814852797082,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,500,10,0.05,1.0,0.5,0.6,False,0.7
25013,0.696210230621126,0.09490661241034658,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.05,1.0,0.1,0.1,False,0.9
25014,0.696210230621126,0.09490661241034658,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,30,0.05,1.0,0.1,0.1,False,0.7
25015,0.6962092394361579,0.10629034920001226,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,1000,10,0.01,1.0,0.0,0.6,False,0.9
25016,0.6962092394361579,0.10629034920001226,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,1000,10,0.01,1.0,0.0,0.6,False,0.7
25017,0.6962061967151468,0.10308350274777206,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,500,5,0.01,0.0,0.5,0.6,False,0.9
25018,0.6962061967151468,0.10308350274777206,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,500,5,0.01,0.0,0.5,0.6,False,0.7
25019,0.6961998757606366,0.11386576054344756,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",1,31,1000,10,0.05,1.0,0.0,0.4,False,0.7
25020,0.6961959984459873,0.10484225619031798,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,500,5,0.05,1.0,0.5,0.1,False,0.7
25021,0.6961959984459873,0.10484225619031798,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,500,5,0.05,1.0,0.5,0.1,False,0.9
25022,0.6961946291911665,0.11514805292100948,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,1000,5,0.05,0.0,1.0,0.4,False,0.7
25023,0.6961946291911665,0.11514805292100948,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,500,5,0.05,0.0,1.0,0.4,False,0.7
25024,0.6961946291911665,0.11514805292100948,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,1000,5,0.05,0.0,1.0,0.4,False,0.9
25025,0.6961946291911665,0.11514805292100948,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,500,5,0.05,0.0,1.0,0.4,False,0.9
25026,0.6961904217755008,0.11081234261653068,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,30,0.05,1.0,0.1,0.6,False,0.9
25027,0.6961904217755008,0.11081234261653068,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,30,0.05,1.0,0.1,0.6,False,0.9
25028,0.6961904217755008,0.11081234261653068,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,1000,30,0.05,1.0,0.1,0.6,False,0.7
25029,0.6961904217755008,0.11081234261653068,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,30,0.05,1.0,0.1,0.6,False,0.7
25030,0.6961891768462035,0.10200822661895464,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,1000,20,0.05,0.0,0.0,0.4,False,0.9
25031,0.6961891768462035,0.10200822661895464,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,1000,20,0.05,0.0,0.0,0.4,False,0.7
25032,0.6961887039776119,0.11483800060469758,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,10,0.05,0.0,0.0,0.6,False,0.7
25033,0.6961887039776119,0.11483800060469758,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,10,0.05,0.0,0.0,0.6,False,0.9
25034,0.6961859380187672,0.12081230846811836,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,500,10,0.05,0.1,0.1,0.4,True,0.7
25035,0.6961820792798298,0.10895498175544703,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,5,0.05,0.1,0.0,0.6,False,0.7
25036,0.6961813791709173,0.10355156621600403,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,500,5,0.05,1.0,0.0,0.2,True,0.9
25037,0.6961802452845878,0.10816559577218555,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,1000,5,0.01,1.0,0.1,0.6,False,0.7
25038,0.6961802452845878,0.10816559577218555,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,5,0.01,1.0,0.1,0.6,False,0.9
25039,0.6961778785461046,0.10418309317196212,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,10,0.05,1.0,1.0,0.1,False,0.7
25040,0.696176686949552,0.10471235564866571,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,1000,30,0.01,1.0,1.0,0.1,False,0.7
25041,0.696176686949552,0.10471235564866571,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,30,0.01,1.0,1.0,0.1,False,0.7
25042,0.696176686949552,0.10471235564866571,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,30,0.01,1.0,1.0,0.1,False,0.9
25043,0.6961763697876626,0.10720963590489208,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,1000,10,0.01,0.0,0.5,0.6,False,0.9
25044,0.6961763697876626,0.10720963590489208,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,1000,10,0.01,0.0,0.5,0.6,False,0.7
25045,0.6961717483903851,0.11181513517545086,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,5,0.05,1.0,0.0,0.4,True,0.7
25046,0.6961717483903851,0.11181513517545086,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,5,0.05,1.0,0.0,0.4,True,0.9
25047,0.6961712465312897,0.09896969149444008,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,1000,30,0.05,1.0,1.0,0.1,False,0.7
25048,0.6961712465312897,0.09896969149444008,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,1000,30,0.05,1.0,1.0,0.1,False,0.9
25049,0.6961673656135443,0.09789379127821589,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,1000,5,0.05,0.1,0.1,0.1,True,0.9
25050,0.6961673656135443,0.09789379127821589,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,1000,5,0.05,0.1,0.1,0.1,True,0.7
25051,0.6961663440699063,0.11169025013307826,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,500,10,0.05,0.0,0.5,0.4,False,0.7
25052,0.6961663440699063,0.11169025013307826,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,500,10,0.05,0.0,0.5,0.4,False,0.9
25053,0.6961647973797183,0.1064003653925545,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,500,5,0.05,0.0,0.5,0.4,True,0.9
25054,0.6961647973797183,0.1064003653925545,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,500,5,0.05,0.0,0.5,0.4,True,0.7
25055,0.6961589611760425,0.10694453880802718,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,10,0.05,1.0,1.0,0.4,False,0.7
25056,0.6961589611760425,0.10694453880802718,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,10,0.05,1.0,1.0,0.4,False,0.9
25057,0.6961538675016986,0.10322505099585537,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,1000,30,0.05,0.0,0.0,0.6,True,0.9
25058,0.6961538675016986,0.10322505099585537,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,1000,30,0.05,0.0,0.0,0.6,True,0.7
25059,0.6961532021628286,0.10788516246186126,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",1,7,500,5,0.05,0.1,0.5,0.4,False,0.7
25060,0.6961532021628286,0.10788516246186126,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",1,7,500,5,0.05,0.1,0.5,0.4,False,0.9
25061,0.6961430586654195,0.11494312865620149,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,5,0.05,0.0,0.0,0.2,False,0.9
25062,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,1000,20,0.05,0.0,1.0,0.4,False,0.9
25063,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,1000,20,0.05,0.0,1.0,0.4,False,0.9
25064,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,500,20,0.05,0.0,1.0,0.4,False,0.7
25065,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,500,20,0.05,0.0,1.0,0.4,False,0.9
25066,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,1000,20,0.05,0.0,1.0,0.4,False,0.7
25067,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,500,20,0.05,0.0,1.0,0.4,False,0.9
25068,0.6961331531510854,0.10748154982471177,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,500,20,0.05,0.0,1.0,0.4,False,0.7
25069,0.6961323082389604,0.10669083156917425,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,20,0.05,0.1,0.1,0.2,False,0.7
25070,0.6961323082389604,0.10669083156917425,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,20,0.05,0.1,0.1,0.2,False,0.9
25071,0.6961238298964049,0.11561400331076777,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,1000,10,0.05,0.0,0.0,0.4,False,0.9
25072,0.6961238298964049,0.11561400331076777,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,1000,10,0.05,0.0,0.0,0.4,False,0.7
25073,0.6961200634333142,0.09992582325810444,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,500,30,0.01,0.1,1.0,0.1,False,0.7
25074,0.6961200634333142,0.09992582325810444,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,500,30,0.01,0.1,1.0,0.1,False,0.7
25075,0.6961200634333142,0.09992582325810444,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,500,30,0.01,0.1,1.0,0.1,False,0.9
25076,0.6961200634333142,0.09992582325810444,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,500,30,0.01,0.1,1.0,0.1,False,0.9
25077,0.6961162095708712,0.10843048702649787,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,1000,30,0.05,1.0,1.0,0.2,False,0.9
25078,0.6961162095708712,0.10843048702649787,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,1000,30,0.05,1.0,1.0,0.2,False,0.7
25079,0.6961105282171578,0.10580973534928091,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,10,0.01,0.0,1.0,0.6,False,0.7
25080,0.6961105282171578,0.10580973534928091,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,10,0.01,0.0,1.0,0.6,False,0.9
25081,0.6961052991839838,0.10061915213530774,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,30,0.05,0.1,1.0,0.6,True,0.7
25082,0.6961052991839838,0.10061915213530774,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,30,0.05,0.1,1.0,0.6,True,0.9
25083,0.6961052991839838,0.10061915213530774,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,30,0.05,0.1,1.0,0.6,True,0.9
25084,0.6961052991839838,0.10061915213530774,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,1000,30,0.05,0.1,1.0,0.6,True,0.9
25085,0.6961052991839838,0.10061915213530774,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,30,0.05,0.1,1.0,0.6,True,0.7
25086,0.6961049987070431,0.10618891366097663,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,1000,10,0.01,0.0,1.0,0.6,False,0.9
25087,0.6961049987070431,0.10618891366097663,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,1000,10,0.01,0.0,1.0,0.6,False,0.7
25088,0.696104957586303,0.10638595600019245,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,1000,20,0.05,1.0,0.0,0.4,True,0.9
